"release_group_id","release_location_name","run","avg_weight","avg_length","mid_release_date","group_total_marked_N","group_total_release_N","month","year","monthly_max_flow","date","forklength","tag_code","cwt_tt","relloc_area","WY"
708,"COLEMAN NFH","fall",4.9,74,2017-04-05,213600,878897,4,2017,38900,2017-04-19,84,"056067",13.5,"Battle","W"
708,"COLEMAN NFH","fall",4.9,74,2017-04-05,213600,878897,4,2017,38900,2017-04-21,75,"056074",15.5,"Battle","W"
708,"COLEMAN NFH","fall",4.9,74,2017-04-05,213600,878897,4,2017,38900,2017-04-22,84,"056074",16.5,"Battle","W"
708,"COLEMAN NFH","fall",4.9,74,2017-04-05,213600,878897,4,2017,38900,2017-04-23,85,"056074",17.5,"Battle","W"
708,"COLEMAN NFH","fall",4.9,74,2017-04-05,213600,878897,4,2017,38900,2017-05-02,83,"056067",26.5,"Battle","W"
709,"COLEMAN NFH","fall",4.9,76,2020-04-03,105957,427392,4,2020,11100,2020-04-10,81,"056418",6.5,"Battle","D"
709,"COLEMAN NFH","fall",4.9,76,2020-04-03,105957,427392,4,2020,11100,2020-04-11,75,"056418",7.5,"Battle","D"
709,"COLEMAN NFH","fall",4.9,76,2020-04-03,105957,427392,4,2020,11100,2020-04-19,85,"056418",15.5,"Battle","D"
711,"COLEMAN NFH","fall",4.9,77,2012-04-19,115185,461002,4,2012,13500,2012-04-25,74,"055505",5.5,"Battle","D"
711,"COLEMAN NFH","fall",4.9,77,2012-04-19,115185,461002,4,2012,13500,2012-04-27,75,"055505",7.5,"Battle","D"
711,"COLEMAN NFH","fall",4.9,77,2012-04-19,115185,461002,4,2012,13500,2012-04-28,80,"055505",8.5,"Battle","D"
711,"COLEMAN NFH","fall",4.9,77,2012-04-19,115185,461002,4,2012,13500,2012-05-08,86,"055505",18.5,"Battle","D"
712,"COLEMAN NFH","fall",4.9,81,2020-04-22,98750,412867,4,2020,11100,2020-05-01,75,"056425",8.5,"Battle","D"
712,"COLEMAN NFH","fall",4.9,81,2020-04-22,98750,412867,4,2020,11100,2020-05-02,79,"056425",9.5,"Battle","D"
713,"COLEMAN NFH","fall",4.9,82,2020-04-22,112147,456792,4,2020,11100,2020-05-06,91,"056426",13.5,"Battle","D"
714,"COLEMAN NFH","fall",4.91,75,2000-04-14,33007,451798,4,2000,17700,NA,NA,NA,NA,"Battle","W"
715,"COLEMAN NFH","fall",4.91,76,2000-04-14,33678,449553,4,2000,17700,2000-04-20,78,"0501021402",5.5,"Battle","W"
717,"COLEMAN NFH","fall",4.92,75,2000-04-07,32130,473667,4,2000,17700,2000-04-14,79,"0501021313",6.5,"Battle","W"
718,"COLEMAN NFH","fall",4.93,74,2002-04-25,78821,427070,4,2002,9820,2002-05-01,80,"050884",5.5,"Battle","D"
718,"COLEMAN NFH","fall",4.93,74,2002-04-25,78821,427070,4,2002,9820,2002-05-11,77,"050884",15.5,"Battle","D"
718,"COLEMAN NFH","fall",4.93,74,2002-04-25,78821,427070,4,2002,9820,2002-05-14,83,"050884",18.5,"Battle","D"
718,"COLEMAN NFH","fall",4.93,74,2002-04-25,78821,427070,4,2002,9820,2002-05-04,78,"050884",8.5,"Battle","D"
718,"COLEMAN NFH","fall",4.93,74,2002-04-25,78821,427070,4,2002,9820,2002-05-08,82,"050884",12.5,"Battle","D"
719,"COLEMAN NFH","fall",4.93,74,2024-03-21,96749,391079,3,2024,36200,2024-03-26,75,"050074",4.5,"Battle","W"
719,"COLEMAN NFH","fall",4.93,74,2024-03-21,96749,391079,3,2024,36200,2024-03-27,76,"050074",5.5,"Battle","W"
719,"COLEMAN NFH","fall",4.93,74,2024-03-21,96749,391079,3,2024,36200,2024-03-27,73,"050074",5.5,"Battle","W"
719,"COLEMAN NFH","fall",4.93,74,2024-03-21,96749,391079,3,2024,36200,2024-03-28,73,"050074",6.5,"Battle","W"
719,"COLEMAN NFH","fall",4.93,74,2024-03-21,96749,391079,3,2024,36200,2024-03-28,77,"050074",6.5,"Battle","W"
719,"COLEMAN NFH","fall",4.93,74,2024-03-21,96749,391079,3,2024,36200,2024-03-30,74,"050074",8.5,"Battle","W"
719,"COLEMAN NFH","fall",4.93,74,2024-03-21,96749,391079,3,2024,36200,2024-03-30,73,"050074",8.5,"Battle","W"
719,"COLEMAN NFH","fall",4.93,74,2024-03-21,96749,391079,3,2024,36200,2024-04-01,67,"050074",10.5,"Battle","W"
719,"COLEMAN NFH","fall",4.93,74,2024-03-21,96749,391079,3,2024,36200,2024-04-01,92,"050074",10.5,"Battle","W"
719,"COLEMAN NFH","fall",4.93,74,2024-03-21,96749,391079,3,2024,36200,2024-04-01,81,"050074",10.5,"Battle","W"
719,"COLEMAN NFH","fall",4.93,74,2024-03-21,96749,391079,3,2024,36200,2024-04-02,73,"050074",11.5,"Battle","W"
719,"COLEMAN NFH","fall",4.93,74,2024-03-21,96749,391079,3,2024,36200,2024-04-02,78,"050074",11.5,"Battle","W"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-14,84,"055182",5.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-14,75,"055182",5.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-15,80,"055182",6.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-15,79,"055182",6.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-15,78,"055182",6.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-15,83,"055182",6.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-15,84,"055182",6.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-15,74,"055182",6.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-15,80,"055186",6.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-15,70,"055186",6.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-15,79,"055186",6.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-15,64,"055186",6.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-15,74,"055186",6.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-15,83,"055186",6.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-15,69,"055186",6.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-15,76,"055186",6.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-15,84,"055186",6.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-16,70,"055182",7.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-16,77,"055182",7.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-16,84,"055182",7.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-16,86,"055182",7.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-16,71,"055182",7.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-16,75,"055182",7.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-16,76,"055182",7.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-16,80,"055186",7.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-16,75,"055186",7.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-16,77,"055186",7.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-16,94,"055186",7.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-16,71,"055186",7.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-16,76,"055186",7.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-16,78,"055186",7.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-16,68,"055186",7.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-16,72,"055186",7.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-16,88,"055186",7.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-16,74,"055186",7.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-16,79,"055186",7.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-17,75,"055182",8.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-17,77,"055182",8.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-17,74,"055182",8.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-17,70,"055182",8.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-17,82,"055182",8.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-17,86,"055186",8.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-17,75,"055186",8.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-17,81,"055186",8.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-17,74,"055186",8.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-19,70,"055182",10.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-19,77,"055182",10.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-19,83,"055186",10.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-19,81,"055186",10.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-19,76,"055186",10.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-19,78,"055186",10.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-28,87,"055182",19.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-30,90,"055182",21.5,"Battle","D"
720,"COLEMAN NFH","fall",4.93,75,2010-04-08,191878,770470,4,2010,16600,2010-04-30,91,"055182",21.5,"Battle","D"
722,"COLEMAN NFH","fall",4.93,76,2009-04-09,108863,435683,4,2009,9680,2009-04-14,78,"054883",4.5,"Battle","D"
722,"COLEMAN NFH","fall",4.93,76,2009-04-09,108863,435683,4,2009,9680,2009-04-14,81,"054883",4.5,"Battle","D"
722,"COLEMAN NFH","fall",4.93,76,2009-04-09,108863,435683,4,2009,9680,2009-04-14,82,"054883",4.5,"Battle","D"
722,"COLEMAN NFH","fall",4.93,76,2009-04-09,108863,435683,4,2009,9680,2009-04-14,83,"054883",4.5,"Battle","D"
722,"COLEMAN NFH","fall",4.93,76,2009-04-09,108863,435683,4,2009,9680,2009-04-15,80,"054883",5.5,"Battle","D"
722,"COLEMAN NFH","fall",4.93,76,2009-04-09,108863,435683,4,2009,9680,2009-04-15,81,"054883",5.5,"Battle","D"
722,"COLEMAN NFH","fall",4.93,76,2009-04-09,108863,435683,4,2009,9680,2009-04-15,77,"054883",5.5,"Battle","D"
722,"COLEMAN NFH","fall",4.93,76,2009-04-09,108863,435683,4,2009,9680,2009-04-15,78,"054883",5.5,"Battle","D"
722,"COLEMAN NFH","fall",4.93,76,2009-04-09,108863,435683,4,2009,9680,2009-04-15,76,"054883",5.5,"Battle","D"
722,"COLEMAN NFH","fall",4.93,76,2009-04-09,108863,435683,4,2009,9680,2009-04-15,75,"054883",5.5,"Battle","D"
722,"COLEMAN NFH","fall",4.93,76,2009-04-09,108863,435683,4,2009,9680,2009-04-15,79,"054883",5.5,"Battle","D"
722,"COLEMAN NFH","fall",4.93,76,2009-04-09,108863,435683,4,2009,9680,2009-04-16,76,"054883",6.5,"Battle","D"
722,"COLEMAN NFH","fall",4.93,76,2009-04-09,108863,435683,4,2009,9680,2009-04-17,80,"054883",7.5,"Battle","D"
723,"COLEMAN NFH","fall",4.93,76,2009-04-16,114739,459239,4,2009,9680,2009-04-22,80,"054885",5.5,"Battle","D"
723,"COLEMAN NFH","fall",4.93,76,2009-04-16,114739,459239,4,2009,9680,2009-04-22,82,"054885",5.5,"Battle","D"
723,"COLEMAN NFH","fall",4.93,76,2009-04-16,114739,459239,4,2009,9680,2009-04-22,84,"054885",5.5,"Battle","D"
723,"COLEMAN NFH","fall",4.93,76,2009-04-16,114739,459239,4,2009,9680,2009-04-23,77,"054885",6.5,"Battle","D"
723,"COLEMAN NFH","fall",4.93,76,2009-04-16,114739,459239,4,2009,9680,2009-04-23,75,"054885",6.5,"Battle","D"
723,"COLEMAN NFH","fall",4.93,76,2009-04-16,114739,459239,4,2009,9680,2009-04-23,85,"054885",6.5,"Battle","D"
723,"COLEMAN NFH","fall",4.93,76,2009-04-16,114739,459239,4,2009,9680,2009-04-23,82,"054885",6.5,"Battle","D"
723,"COLEMAN NFH","fall",4.93,76,2009-04-16,114739,459239,4,2009,9680,2009-04-25,81,"054885",8.5,"Battle","D"
723,"COLEMAN NFH","fall",4.93,76,2009-04-16,114739,459239,4,2009,9680,2009-04-27,83,"054885",10.5,"Battle","D"
723,"COLEMAN NFH","fall",4.93,76,2009-04-16,114739,459239,4,2009,9680,2009-04-28,85,"054885",11.5,"Battle","D"
724,"COLEMAN NFH","fall",4.93,77,2000-04-14,69445,913471,4,2000,17700,2000-04-19,73,"0501021403",4.5,"Battle","W"
724,"COLEMAN NFH","fall",4.93,77,2000-04-14,69445,913471,4,2000,17700,2000-04-21,71,"0501021407",6.5,"Battle","W"
724,"COLEMAN NFH","fall",4.93,77,2000-04-14,69445,913471,4,2000,17700,2000-04-21,77,"0501021407",6.5,"Battle","W"
725,"COLEMAN NFH","fall",4.95,73,2018-04-06,81222,326221,4,2018,37000,2018-04-10,86,"056247",3.5,"Battle","D"
725,"COLEMAN NFH","fall",4.95,73,2018-04-06,81222,326221,4,2018,37000,2018-04-10,91,"056247",3.5,"Battle","D"
725,"COLEMAN NFH","fall",4.95,73,2018-04-06,81222,326221,4,2018,37000,2018-04-11,93,"056247",4.5,"Battle","D"
725,"COLEMAN NFH","fall",4.95,73,2018-04-06,81222,326221,4,2018,37000,2018-04-18,83,"056247",11.5,"Battle","D"
726,"COLEMAN NFH","fall",4.95,76,2021-04-08,112456,453716,4,2021,8810,2021-04-19,88,"056559",10.5,"Battle","D"
726,"COLEMAN NFH","fall",4.95,76,2021-04-08,112456,453716,4,2021,8810,2021-04-20,76,"056559",11.5,"Battle","D"
727,"COLEMAN NFH","fall",4.97,76,1999-04-20,16391,468387,4,1999,17200,NA,NA,NA,NA,"Battle",NA
728,"COLEMAN NFH","fall",4.98,75,2009-04-16,109019,438478,4,2009,9680,2009-04-21,85,"054886",4.5,"Battle","D"
728,"COLEMAN NFH","fall",4.98,75,2009-04-16,109019,438478,4,2009,9680,2009-04-21,76,"054886",4.5,"Battle","D"
728,"COLEMAN NFH","fall",4.98,75,2009-04-16,109019,438478,4,2009,9680,2009-04-23,79,"054886",6.5,"Battle","D"
728,"COLEMAN NFH","fall",4.98,75,2009-04-16,109019,438478,4,2009,9680,2009-04-24,83,"054886",7.5,"Battle","D"
728,"COLEMAN NFH","fall",4.98,75,2009-04-16,109019,438478,4,2009,9680,2009-04-25,77,"054886",8.5,"Battle","D"
728,"COLEMAN NFH","fall",4.98,75,2009-04-16,109019,438478,4,2009,9680,2009-04-29,84,"054886",12.5,"Battle","D"
728,"COLEMAN NFH","fall",4.98,75,2009-04-16,109019,438478,4,2009,9680,2009-04-30,84,"054886",13.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-15,81,"055185",6.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-15,79,"055185",6.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-15,85,"055185",6.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-15,83,"055185",6.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-15,84,"055185",6.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-15,75,"055185",6.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-15,70,"055185",6.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-15,86,"055185",6.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-15,80,"055185",6.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-16,73,"055185",7.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-16,91,"055185",7.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-16,74,"055185",7.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-16,80,"055185",7.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-16,70,"055185",7.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-16,68,"055185",7.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-16,71,"055185",7.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-16,72,"055185",7.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-16,76,"055185",7.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-16,79,"055185",7.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-16,81,"055185",7.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-16,78,"055185",7.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-17,83,"055185",8.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-17,80,"055185",8.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-17,74,"055185",8.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-17,75,"055185",8.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-19,82,"055185",10.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-19,73,"055185",10.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-19,75,"055185",10.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-19,80,"055185",10.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-19,71,"055185",10.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-30,85,"055185",21.5,"Battle","D"
729,"COLEMAN NFH","fall",4.98,75,2010-04-08,108389,433641,4,2010,16600,2010-04-30,82,"055185",21.5,"Battle","D"
730,"COLEMAN NFH","fall",4.98,75,2021-04-08,117589,471901,4,2021,8810,2021-04-16,85,"056561",7.5,"Battle","D"
730,"COLEMAN NFH","fall",4.98,75,2021-04-08,117589,471901,4,2021,8810,2021-04-16,79,"056561",7.5,"Battle","D"
730,"COLEMAN NFH","fall",4.98,75,2021-04-08,117589,471901,4,2021,8810,2021-04-16,74,"056561",7.5,"Battle","D"
730,"COLEMAN NFH","fall",4.98,75,2021-04-08,117589,471901,4,2021,8810,2021-04-18,80,"056561",9.5,"Battle","D"
730,"COLEMAN NFH","fall",4.98,75,2021-04-08,117589,471901,4,2021,8810,2021-04-20,80,"056561",11.5,"Battle","D"
730,"COLEMAN NFH","fall",4.98,75,2021-04-08,117589,471901,4,2021,8810,2021-04-23,77,"056561",14.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-14,80,"055189",5.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-15,84,"055189",6.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-15,83,"055189",6.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-15,80,"055189",6.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-15,76,"055189",6.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-15,81,"055189",6.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-16,82,"055189",7.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-16,80,"055189",7.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-16,75,"055189",7.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-16,76,"055189",7.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-16,70,"055189",7.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-16,72,"055189",7.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-16,71,"055189",7.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-16,77,"055189",7.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-16,84,"055189",7.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-16,74,"055189",7.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-16,69,"055189",7.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-16,85,"055189",7.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-17,73,"055189",8.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-17,81,"055189",8.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-17,80,"055189",8.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-17,76,"055189",8.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-17,70,"055189",8.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-17,74,"055189",8.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-17,75,"055189",8.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-17,78,"055189",8.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-19,80,"055189",10.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-19,75,"055189",10.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-19,79,"055189",10.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-19,78,"055189",10.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-21,81,"055189",12.5,"Battle","D"
731,"COLEMAN NFH","fall",4.98,76,2010-04-08,112440,449982,4,2010,16600,2010-04-30,87,"055189",21.5,"Battle","D"
732,"COLEMAN NFH","fall",4.98,77,2000-04-14,64982,899701,4,2000,17700,2000-04-24,83,"0501021404",9.5,"Battle","W"
733,"COLEMAN NFH","fall",4.98,77,2002-04-18,72562,401192,4,2002,9820,2002-04-24,79,"0501040208",5.5,"Battle","D"
733,"COLEMAN NFH","fall",4.98,77,2002-04-18,72562,401192,4,2002,9820,2002-04-25,80,"0501040208",6.5,"Battle","D"
733,"COLEMAN NFH","fall",4.98,77,2002-04-18,72562,401192,4,2002,9820,2002-04-25,82,"0501040208",6.5,"Battle","D"
733,"COLEMAN NFH","fall",4.98,77,2002-04-18,72562,401192,4,2002,9820,2002-04-30,84,"0501040208",11.5,"Battle","D"
