"release_group_id","tag_code","date","forklength","cwt_tt","TTind"
809,56289,"2019-04-02",78,3.5,371
809,56289,"2019-04-02",76,3.5,371
809,56289,"2019-04-03",85,4.5,371
809,56289,"2019-04-03",80,4.5,371
809,56289,"2019-04-04",85,5.5,371
809,56289,"2019-04-05",83,6.5,371
809,56289,"2019-04-05",90,6.5,371
809,56289,"2019-04-06",85,7.5,371
809,56289,"2019-04-06",80,7.5,371
809,56289,"2019-04-06",84,7.5,371
809,56289,"2019-04-07",87,8.5,371
809,56289,"2019-04-08",85,9.5,371
809,56289,"2019-04-08",80,9.5,371
809,56289,"2019-04-09",81,10.5,371
809,56289,"2019-04-09",83,10.5,371
809,56289,"2019-04-10",85,11.5,371
809,56289,"2019-04-10",87,11.5,371
809,56289,"2019-04-10",86,11.5,371
809,56289,"2019-04-10",83,11.5,371
809,56289,"2019-04-10",84,11.5,371
809,56289,"2019-04-11",82,12.5,371
809,56289,"2019-04-11",80,12.5,371
809,56289,"2019-04-12",86,13.5,371
809,56289,"2019-04-13",82,14.5,371
809,56289,"2019-04-13",88,14.5,371
809,56289,"2019-04-13",84,14.5,371
809,56289,"2019-04-14",89,15.5,371
809,56289,"2019-04-14",83,15.5,371
809,56289,"2019-04-17",84,18.5,371
834,56287,"2019-03-30",79,4.5,372
834,56287,"2019-03-30",82,4.5,372
834,56287,"2019-03-30",80,4.5,372
834,56287,"2019-03-31",84,5.5,372
834,56287,"2019-04-02",81,7.5,372
834,56287,"2019-04-02",76,7.5,372
834,56287,"2019-04-03",83,8.5,372
834,56287,"2019-04-03",82,8.5,372
834,56287,"2019-04-04",84,9.5,372
834,56287,"2019-04-04",95,9.5,372
834,56287,"2019-04-04",88,9.5,372
834,56287,"2019-04-05",84,10.5,372
834,56287,"2019-04-05",86,10.5,372
834,56287,"2019-04-05",82,10.5,372
834,56287,"2019-04-05",79,10.5,372
834,56287,"2019-04-06",75,11.5,372
834,56287,"2019-04-06",79,11.5,372
834,56287,"2019-04-06",82,11.5,372
834,56287,"2019-04-06",89,11.5,372
834,56287,"2019-04-08",80,13.5,372
834,56287,"2019-04-09",84,14.5,372
834,56287,"2019-04-09",85,14.5,372
834,56287,"2019-04-09",83,14.5,372
834,56287,"2019-04-10",80,15.5,372
834,56287,"2019-04-10",87,15.5,372
834,56287,"2019-04-11",87,16.5,372
834,56287,"2019-04-11",90,16.5,372
834,56287,"2019-04-11",77,16.5,372
834,56287,"2019-04-13",98,18.5,372
834,56287,"2019-04-13",91,18.5,372
834,56287,"2019-04-19",86,24.5,372
849,56291,"2019-04-02",63,3.5,373
849,56291,"2019-04-05",84,6.5,373
849,56291,"2019-04-10",82,11.5,373
849,56291,"2019-04-10",81,11.5,373
849,56291,"2019-04-11",85,12.5,373
849,56291,"2019-04-11",80,12.5,373
849,56291,"2019-04-12",79,13.5,373
849,56291,"2019-04-12",88,13.5,373
849,56291,"2019-04-14",87,15.5,373
849,56291,"2019-04-15",89,16.5,373
849,56291,"2019-04-15",87,16.5,373
849,56291,"2019-04-17",87,18.5,373
544,56308,"2019-04-11",85,2.5,374
544,56308,"2019-04-11",73,2.5,374
544,56308,"2019-04-11",75,2.5,374
544,56308,"2019-04-11",61,2.5,374
544,56308,"2019-04-12",79,3.5,374
544,56308,"2019-04-12",75,3.5,374
544,56308,"2019-04-12",70,3.5,374
544,56308,"2019-04-12",76,3.5,374
544,56308,"2019-04-13",77,4.5,374
544,56308,"2019-04-17",74,8.5,374
544,56308,"2019-04-18",83,9.5,374
544,56308,"2019-04-19",78,10.5,374
544,56308,"2019-04-20",78,11.5,374
544,56308,"2019-04-22",82,13.5,374
544,56308,"2019-04-23",83,14.5,374
544,56308,"2019-04-26",81,17.5,374
544,56308,"2019-04-27",89,18.5,374
544,56308,"2019-04-28",89,19.5,374
544,56308,"2019-05-06",87,27.5,374
607,56304,"2019-04-11",80,2.5,376
607,56304,"2019-04-11",77,2.5,376
607,56304,"2019-04-11",74,2.5,376
607,56304,"2019-04-12",77,3.5,376
607,56304,"2019-04-14",79,5.5,376
607,56304,"2019-04-14",76,5.5,376
607,56304,"2019-04-16",81,7.5,376
607,56304,"2019-04-17",78,8.5,376
607,56304,"2019-04-20",83,11.5,376
607,56304,"2019-04-21",78,12.5,376
607,56304,"2019-04-21",85,12.5,376
607,56304,"2019-04-22",90,13.5,376
607,56304,"2019-04-26",81,17.5,376
607,56304,"2019-04-26",80,17.5,376
607,56304,"2019-04-27",81,18.5,376
607,56304,"2019-04-29",80,20.5,376
623,56311,"2019-04-23",87,3.5,377
623,56311,"2019-04-23",82,3.5,377
623,56311,"2019-04-23",80,3.5,377
623,56311,"2019-04-25",85,5.5,377
623,56311,"2019-04-25",87,5.5,377
623,56311,"2019-04-25",80,5.5,377
623,56311,"2019-04-26",83,6.5,377
623,56311,"2019-04-26",85,6.5,377
623,56311,"2019-04-27",69,7.5,377
637,56307,"2019-04-11",71,2.5,378
637,56307,"2019-04-11",76,2.5,378
637,56307,"2019-04-12",80,3.5,378
637,56307,"2019-04-12",77,3.5,378
637,56307,"2019-04-12",74,3.5,378
637,56307,"2019-04-16",78,7.5,378
637,56307,"2019-04-18",76,9.5,378
637,56307,"2019-04-18",74,9.5,378
637,56307,"2019-04-19",76,10.5,378
637,56307,"2019-04-19",84,10.5,378
637,56307,"2019-04-21",82,12.5,378
637,56307,"2019-04-22",77,13.5,378
637,56307,"2019-04-25",82,16.5,378
638,56310,"2019-04-23",85,3.5,379
638,56310,"2019-04-23",79,3.5,379
638,56310,"2019-04-23",81,3.5,379
638,56310,"2019-04-25",75,5.5,379
638,56310,"2019-04-25",88,5.5,379
638,56310,"2019-04-25",80,5.5,379
638,56310,"2019-04-25",85,5.5,379
638,56310,"2019-04-26",84,6.5,379
638,56310,"2019-04-26",70,6.5,379
638,56310,"2019-04-26",83,6.5,379
638,56310,"2019-04-26",86,6.5,379
638,56310,"2019-04-29",74,9.5,379
638,56310,"2019-04-29",85,9.5,379
638,56310,"2019-05-10",97,20.5,379
643,56312,"2019-04-23",78,3.5,380
643,56312,"2019-04-23",85,3.5,380
643,56312,"2019-04-25",81,5.5,380
643,56312,"2019-04-26",88,6.5,380
643,56312,"2019-04-26",84,6.5,380
643,56312,"2019-04-27",81,7.5,380
643,56312,"2019-04-27",89,7.5,380
643,56312,"2019-04-29",82,9.5,380
643,56312,"2019-04-29",79,9.5,380
643,56312,"2019-05-01",85,11.5,380
643,56312,"2019-05-01",78,11.5,380
643,56312,"2019-05-02",84,12.5,380
650,56306,"2019-04-12",72,3.5,381
650,56306,"2019-04-12",83,3.5,381
650,56306,"2019-04-13",77,4.5,381
650,56306,"2019-04-14",81,5.5,381
650,56306,"2019-04-15",80,6.5,381
650,56306,"2019-04-15",68,6.5,381
650,56306,"2019-04-16",72,7.5,381
650,56306,"2019-04-16",82,7.5,381
650,56306,"2019-04-17",82,8.5,381
650,56306,"2019-04-17",80,8.5,381
650,56306,"2019-04-21",85,12.5,381
650,56306,"2019-04-22",88,13.5,381
650,56306,"2019-04-23",80,14.5,381
650,56306,"2019-04-25",80,16.5,381
650,56306,"2019-04-25",83,16.5,381
650,56306,"2019-04-26",84,17.5,381
650,56306,"2019-04-26",78,17.5,381
650,56306,"2019-04-30",81,21.5,381
689,56309,"2019-04-23",78,3.5,382
689,56309,"2019-04-23",81,3.5,382
689,56309,"2019-04-26",78,6.5,382
689,56309,"2019-04-28",85,8.5,382
757,56305,"2019-04-12",75,3.5,383
757,56305,"2019-04-12",76,3.5,383
757,56305,"2019-04-12",83,3.5,383
757,56305,"2019-04-14",78,5.5,383
757,56305,"2019-04-16",84,7.5,383
757,56305,"2019-04-16",80,7.5,383
757,56305,"2019-04-16",85,7.5,383
757,56305,"2019-04-17",82,8.5,383
757,56305,"2019-04-17",84,8.5,383
757,56305,"2019-04-20",85,11.5,383
757,56305,"2019-04-21",85,12.5,383
757,56305,"2019-04-21",83,12.5,383
757,56305,"2019-04-21",76,12.5,383
757,56305,"2019-04-22",87,13.5,383
757,56305,"2019-04-23",85,14.5,383
757,56305,"2019-04-25",87,16.5,383
757,56305,"2019-04-25",80,16.5,383
757,56305,"2019-04-29",74,20.5,383
757,56305,"2019-05-01",80,22.5,383
760,56299,"2019-04-11",75,2.5,384
760,56299,"2019-04-12",80,3.5,384
760,56299,"2019-04-13",85,4.5,384
760,56299,"2019-04-13",81,4.5,384
760,56299,"2019-04-13",78,4.5,384
760,56299,"2019-04-14",81,5.5,384
760,56299,"2019-04-16",77,7.5,384
760,56299,"2019-04-19",79,10.5,384
760,56299,"2019-04-21",88,12.5,384
760,56299,"2019-04-23",83,14.5,384
760,56299,"2019-04-26",80,17.5,384
760,56299,"2019-04-27",82,18.5,384
760,56299,"2019-04-28",82,19.5,384
760,56299,"2019-04-30",89,21.5,384
761,56303,"2019-04-11",79,2.5,385
761,56303,"2019-04-12",86,3.5,385
761,56303,"2019-04-12",80,3.5,385
761,56303,"2019-04-16",80,7.5,385
761,56303,"2019-04-17",85,8.5,385
761,56303,"2019-04-17",84,8.5,385
761,56303,"2019-04-18",89,9.5,385
761,56303,"2019-04-19",85,10.5,385
761,56303,"2019-04-21",87,12.5,385
761,56303,"2019-04-26",80,17.5,385
761,56303,"2019-04-26",82,17.5,385
820,56319,"2019-04-15",84,3.5,386
820,56319,"2019-04-17",88,5.5,386
820,56319,"2019-04-19",85,7.5,386
820,56319,"2019-04-19",87,7.5,386
820,56319,"2019-04-22",83,10.5,386
820,56319,"2019-04-26",83,14.5,386
848,56318,"2019-04-14",90,2.5,387
848,56318,"2019-04-16",96,4.5,387
848,56318,"2019-04-17",95,5.5,387
848,56318,"2019-04-17",86,5.5,387
848,56318,"2019-04-18",83,6.5,387
848,56318,"2019-04-22",89,10.5,387
848,56318,"2019-04-25",92,13.5,387
798,56315,"2019-05-13",84,9.5,390
798,56315,"2019-05-19",86,15.5,390
479,56414,"2020-04-02",73,9.5,393
479,56414,"2020-04-02",70,9.5,393
479,56414,"2020-04-03",84,10.5,393
479,56414,"2020-04-04",71,11.5,393
479,56414,"2020-04-08",79,15.5,393
512,56405,"2020-03-30",86,3.5,394
512,56405,"2020-03-31",88,4.5,394
512,56405,"2020-03-31",69,4.5,394
512,56405,"2020-04-01",80,5.5,394
512,56405,"2020-04-01",73,5.5,394
512,56405,"2020-04-01",87,5.5,394
512,56405,"2020-04-02",81,6.5,394
512,56405,"2020-04-03",76,7.5,394
512,56405,"2020-04-03",74,7.5,394
512,56405,"2020-04-04",77,8.5,394
512,56405,"2020-04-05",86,9.5,394
512,56405,"2020-04-22",87,26.5,394
519,56413,"2020-03-31",73,7.5,395
519,56413,"2020-03-31",75,7.5,395
519,56413,"2020-04-01",73,8.5,395
519,56413,"2020-04-02",71,9.5,395
519,56413,"2020-04-03",71,10.5,395
519,56413,"2020-04-04",79,11.5,395
519,56413,"2020-04-05",78,12.5,395
519,56413,"2020-04-08",80,15.5,395
521,56412,"2020-03-31",75,7.5,396
521,56412,"2020-03-31",71,7.5,396
521,56412,"2020-04-02",73,9.5,396
521,56412,"2020-04-02",70,9.5,396
521,56412,"2020-04-02",69,9.5,396
521,56412,"2020-04-04",74,11.5,396
521,56412,"2020-04-10",81,17.5,396
571,56411,"2020-04-02",76,9.5,397
571,56411,"2020-04-02",71,9.5,397
571,56411,"2020-04-03",80,10.5,397
571,56411,"2020-04-04",76,11.5,397
571,56411,"2020-04-08",78,15.5,397
584,56407,"2020-03-31",80,7.5,398
584,56407,"2020-03-31",82,7.5,398
584,56407,"2020-04-02",79,9.5,398
584,56407,"2020-04-02",73,9.5,398
584,56407,"2020-04-03",80,10.5,398
584,56407,"2020-04-04",70,11.5,398
584,56407,"2020-04-04",77,11.5,398
584,56407,"2020-04-05",83,12.5,398
584,56407,"2020-04-05",78,12.5,398
584,56407,"2020-04-08",89,15.5,398
586,56409,"2020-03-31",80,7.5,399
586,56409,"2020-04-01",81,8.5,399
586,56409,"2020-04-02",72,9.5,399
586,56409,"2020-04-02",77,9.5,399
586,56409,"2020-04-03",73,10.5,399
586,56409,"2020-04-03",74,10.5,399
586,56409,"2020-04-04",74,11.5,399
586,56409,"2020-04-06",82,13.5,399
587,56415,"2020-04-01",85,7.5,400
587,56415,"2020-04-02",80,8.5,400
587,56415,"2020-04-02",73,8.5,400
587,56415,"2020-04-02",82,8.5,400
587,56415,"2020-04-03",84,9.5,400
587,56415,"2020-04-04",74,10.5,400
589,56406,"2020-03-31",71,7.5,401
589,56406,"2020-04-01",85,8.5,401
589,56406,"2020-04-01",76,8.5,401
589,56406,"2020-04-02",71,9.5,401
589,56406,"2020-04-04",85,11.5,401
589,56406,"2020-04-04",75,11.5,401
589,56406,"2020-04-04",84,11.5,401
589,56406,"2020-04-15",78,22.5,401
599,56410,"2020-04-02",73,9.5,402
599,56410,"2020-04-02",74,9.5,402
599,56410,"2020-04-02",81,9.5,402
599,56410,"2020-04-03",70,10.5,402
599,56410,"2020-04-04",86,11.5,402
599,56410,"2020-04-04",76,11.5,402
599,56410,"2020-04-10",84,17.5,402
633,56404,"2020-04-01",69,8.5,403
633,56404,"2020-04-01",83,8.5,403
633,56404,"2020-04-01",71,8.5,403
633,56404,"2020-04-02",80,9.5,403
633,56404,"2020-04-02",79,9.5,403
633,56404,"2020-04-02",73,9.5,403
633,56404,"2020-04-03",85,10.5,403
633,56404,"2020-04-04",83,11.5,403
633,56404,"2020-04-08",78,15.5,403
633,56404,"2020-04-10",79,17.5,403
633,56404,"2020-04-11",80,18.5,403
663,56408,"2020-03-30",81,6.5,404
663,56408,"2020-04-01",84,8.5,404
663,56408,"2020-04-01",82,8.5,404
663,56408,"2020-04-02",83,9.5,404
663,56408,"2020-04-04",79,11.5,404
663,56408,"2020-04-08",82,15.5,404
751,56401,"2020-03-29",85,5.5,405
751,56401,"2020-03-30",85,6.5,405
751,56401,"2020-03-31",80,7.5,405
751,56401,"2020-04-01",80,8.5,405
751,56401,"2020-04-01",84,8.5,405
751,56401,"2020-04-03",75,10.5,405
751,56401,"2020-04-03",88,10.5,405
751,56401,"2020-04-03",87,10.5,405
751,56401,"2020-04-04",82,11.5,405
751,56401,"2020-04-09",82,16.5,405
753,56432,"2020-04-02",80,8.5,406
753,56432,"2020-04-02",79,8.5,406
753,56432,"2020-04-04",82,10.5,406
753,56432,"2020-04-10",81,16.5,406
772,56402,"2020-04-01",85,8.5,407
772,56402,"2020-04-01",83,8.5,407
772,56402,"2020-04-01",80,8.5,407
772,56402,"2020-04-03",81,10.5,407
793,56403,"2020-03-30",84,6.5,408
793,56403,"2020-03-31",88,7.5,408
793,56403,"2020-04-01",80,8.5,408
793,56403,"2020-04-01",87,8.5,408
793,56403,"2020-04-02",72,9.5,408
793,56403,"2020-04-04",88,11.5,408
800,56430,"2020-03-31",83,6.5,409
800,56431,"2020-03-31",77,6.5,409
800,56431,"2020-04-01",80,7.5,409
800,56430,"2020-04-02",72,8.5,409
800,56431,"2020-04-02",81,8.5,409
800,56431,"2020-04-03",86,9.5,409
800,56430,"2020-04-04",86,10.5,409
800,56430,"2020-04-04",83,10.5,409
800,56431,"2020-04-04",85,10.5,409
800,56431,"2020-04-04",87,10.5,409
800,56431,"2020-04-05",79,11.5,409
830,56429,"2020-04-02",73,8.5,410
830,56429,"2020-04-02",77,8.5,410
830,56429,"2020-04-02",84,8.5,410
830,56429,"2020-04-03",79,9.5,410
830,56429,"2020-04-03",86,9.5,410
830,56429,"2020-04-03",83,9.5,410
830,56429,"2020-04-04",83,10.5,410
590,56417,"2020-04-08",76,4.5,411
590,56417,"2020-04-17",88,13.5,411
622,56419,"2020-04-08",80,4.5,413
622,56419,"2020-04-10",79,6.5,413
622,56419,"2020-04-12",73,8.5,413
622,56419,"2020-04-12",76,8.5,413
639,56422,"2020-04-08",75,4.5,414
639,56422,"2020-04-12",75,8.5,414
639,56422,"2020-04-20",78,16.5,414
665,56416,"2020-04-13",77,9.5,415
666,56420,"2020-04-10",82,6.5,416
666,56420,"2020-04-10",85,6.5,416
666,56420,"2020-04-12",87,8.5,416
666,56420,"2020-05-03",81,29.5,416
709,56418,"2020-04-10",81,6.5,417
709,56418,"2020-04-11",75,7.5,417
709,56418,"2020-04-19",85,15.5,417
712,56425,"2020-05-01",75,8.5,418
712,56425,"2020-05-02",79,9.5,418
713,56426,"2020-05-06",91,13.5,419
774,56423,"2020-04-29",83,6.5,420
801,56427,"2020-04-29",69,6.5,421
872,56421,"2020-04-28",83,5.5,423
872,56421,"2020-04-28",81,5.5,423
415,56554,"2021-03-30",63,11.5,424
415,56554,"2021-04-10",78,22.5,424
418,56553,"2021-04-01",70,13.5,425
418,56553,"2021-04-20",80,32.5,425
421,56555,"2021-04-19",78,31.5,426
443,56546,"2021-04-03",82,23.5,427
487,56552,"2021-04-08",82,20.5,428
508,56550,"2021-03-25",66,6.5,429
508,56550,"2021-03-28",80,9.5,429
508,56550,"2021-03-30",74,11.5,429
508,56551,"2021-04-01",78,13.5,429
508,56550,"2021-04-03",79,15.5,429
508,56550,"2021-04-16",81,28.5,429
510,56548,"2021-03-30",69,11.5,430
510,56548,"2021-03-30",75,11.5,430
510,56544,"2021-04-01",78,13.5,430
510,56548,"2021-04-01",74,13.5,430
510,56548,"2021-04-03",74,15.5,430
510,56544,"2021-04-04",79,16.5,430
524,56545,"2021-04-01",78,13.5,431
524,56545,"2021-04-01",68,13.5,431
524,56545,"2021-04-14",92,26.5,431
542,56547,"2021-03-28",81,9.5,432
542,56547,"2021-03-30",79,11.5,432
542,56547,"2021-04-01",80,13.5,432
542,56547,"2021-04-01",74,13.5,432
542,56547,"2021-04-08",80,20.5,432
542,56549,"2021-04-16",85,28.5,432
464,56567,"2021-04-16",71,7.5,437
464,56567,"2021-04-17",72,8.5,437
464,56567,"2021-04-18",76,9.5,437
464,56567,"2021-05-01",88,22.5,437
564,56564,"2021-04-16",76,7.5,439
564,56564,"2021-04-18",74,9.5,439
564,56564,"2021-04-20",81,11.5,439
592,56565,"2021-04-15",74,6.5,440
592,56565,"2021-04-16",76,7.5,440
592,56565,"2021-04-19",73,10.5,440
592,56565,"2021-04-20",83,11.5,440
592,56565,"2021-04-20",79,11.5,440
592,56565,"2021-04-20",77,11.5,440
679,56563,"2021-04-16",80,7.5,441
679,56563,"2021-04-18",81,9.5,441
679,56563,"2021-04-19",83,10.5,441
679,56563,"2021-04-19",79,10.5,441
691,56558,"2021-04-16",86,7.5,442
691,56560,"2021-04-16",76,7.5,442
691,56558,"2021-04-17",80,8.5,442
691,56560,"2021-04-17",82,8.5,442
691,56558,"2021-04-18",83,9.5,442
691,56560,"2021-04-18",87,9.5,442
691,56558,"2021-04-19",81,10.5,442
691,56560,"2021-04-19",86,10.5,442
691,56560,"2021-04-20",82,11.5,442
691,56558,"2021-04-25",90,16.5,442
726,56559,"2021-04-19",88,10.5,443
726,56559,"2021-04-20",76,11.5,443
730,56561,"2021-04-16",85,7.5,444
730,56561,"2021-04-16",79,7.5,444
730,56561,"2021-04-16",74,7.5,444
730,56561,"2021-04-18",80,9.5,444
730,56561,"2021-04-20",80,11.5,444
730,56561,"2021-04-23",77,14.5,444
735,56557,"2021-04-16",83,7.5,445
735,56557,"2021-04-17",75,8.5,445
735,56557,"2021-04-18",84,9.5,445
735,56557,"2021-04-18",82,9.5,445
765,56562,"2021-04-16",85,7.5,446
765,56562,"2021-04-16",83,7.5,446
765,56562,"2021-04-16",78,7.5,446
821,56556,"2021-04-16",85,7.5,447
821,56556,"2021-04-16",90,7.5,447
821,56556,"2021-04-16",88,7.5,447
821,56556,"2021-04-17",82,8.5,447
821,56556,"2021-04-17",78,8.5,447
821,56556,"2021-04-17",84,8.5,447
821,56556,"2021-04-18",90,9.5,447
821,56556,"2021-04-19",83,10.5,447
821,56556,"2021-04-20",82,11.5,447
821,56556,"2021-04-20",77,11.5,447
821,56556,"2021-04-22",74,13.5,447
389,56692,"2023-04-07",79,8.5,478
389,56692,"2023-04-15",76,16.5,478
389,56692,"2023-04-20",82,21.5,478
390,56693,"2023-04-16",84,17.5,479
390,56693,"2023-04-20",78,21.5,479
393,56695,"2023-04-02",64,3.5,480
393,56695,"2023-04-15",74,16.5,480
394,56694,"2023-04-08",72,9.5,481
394,56694,"2023-04-08",74,9.5,481
394,56694,"2023-04-15",76,16.5,481
371,56704,"2023-04-29",84,4.5,483
376,56707,"2023-05-01",81,5.5,488
391,56716,"2023-05-14",82,18.5,500
516,50076,"2024-03-25",74,3.5,503
516,50076,"2024-03-26",71,4.5,503
516,50076,"2024-03-26",72,4.5,503
516,50076,"2024-03-26",76,4.5,503
516,50076,"2024-03-28",73,6.5,503
516,50076,"2024-03-28",87,6.5,503
516,50076,"2024-03-30",84,8.5,503
516,50076,"2024-03-31",69,9.5,503
516,50076,"2024-03-31",77,9.5,503
516,50076,"2024-03-31",82,9.5,503
516,50076,"2024-04-02",67,11.5,503
516,50076,"2024-04-04",87,13.5,503
516,50076,"2024-04-04",89,13.5,503
516,50076,"2024-04-19",72,28.5,503
522,50077,"2024-03-26",70,4.5,504
522,50077,"2024-03-27",78,5.5,504
522,50077,"2024-03-27",90,5.5,504
522,50077,"2024-03-28",78,6.5,504
522,50077,"2024-03-28",71,6.5,504
522,50077,"2024-03-28",80,6.5,504
522,50077,"2024-03-29",73,7.5,504
522,50077,"2024-03-30",72,8.5,504
522,50077,"2024-03-31",85,9.5,504
522,50077,"2024-03-31",84,9.5,504
522,50077,"2024-03-31",72,9.5,504
522,50077,"2024-03-31",77,9.5,504
522,50077,"2024-04-01",74,10.5,504
522,50077,"2024-04-01",79,10.5,504
522,50077,"2024-04-01",80,10.5,504
522,50077,"2024-04-01",71,10.5,504
522,50077,"2024-04-04",75,13.5,504
522,50077,"2024-04-05",80,14.5,504
522,50077,"2024-04-05",73,14.5,504
551,50082,"2024-04-01",86,4.5,505
551,50082,"2024-04-04",82,7.5,505
551,50082,"2024-04-10",77,13.5,505
551,50082,"2024-04-11",83,14.5,505
551,50082,"2024-04-12",87,15.5,505
551,50082,"2024-04-16",83,19.5,505
551,50082,"2024-04-20",75,23.5,505
551,50082,"2024-05-24",94,57.5,505
579,50075,"2024-03-25",80,3.5,506
579,50075,"2024-03-25",79,3.5,506
579,50075,"2024-03-28",83,6.5,506
579,50075,"2024-03-28",61,6.5,506
579,50075,"2024-03-30",64,8.5,506
579,50075,"2024-03-30",74,8.5,506
579,50075,"2024-03-30",70,8.5,506
579,50075,"2024-04-01",83,10.5,506
579,50075,"2024-04-07",83,16.5,506
579,50075,"2024-04-07",75,16.5,506
579,50075,"2024-04-08",NA,17.5,506
579,50075,"2024-04-18",79,27.5,506
579,50075,"2024-04-19",88,28.5,506
595,50078,"2024-03-28",68,6.5,507
595,50078,"2024-03-28",79,6.5,507
595,50078,"2024-03-30",75,8.5,507
595,50078,"2024-03-30",77,8.5,507
595,50078,"2024-03-30",85,8.5,507
595,50078,"2024-03-31",71,9.5,507
595,50078,"2024-04-02",75,11.5,507
595,50078,"2024-04-05",80,14.5,507
595,50078,"2024-04-05",77,14.5,507
595,50078,"2024-04-11",88,20.5,507
595,50078,"2024-04-18",80,27.5,507
595,50078,"2024-04-18",84,27.5,507
614,50081,"2024-03-29",72,1.5,508
614,50081,"2024-03-30",72,2.5,508
614,50081,"2024-03-30",73,2.5,508
614,50081,"2024-03-31",76,3.5,508
614,50081,"2024-03-31",84,3.5,508
614,50081,"2024-04-01",77,4.5,508
614,50081,"2024-04-01",94,4.5,508
614,50081,"2024-04-02",80,5.5,508
614,50081,"2024-04-02",77,5.5,508
614,50081,"2024-04-11",75,14.5,508
614,50081,"2024-04-16",88,19.5,508
657,50071,"2024-03-28",68,6.5,509
657,50071,"2024-03-28",89,6.5,509
657,50071,"2024-03-29",NA,7.5,509
657,50071,"2024-03-30",80,8.5,509
657,50071,"2024-03-30",65,8.5,509
657,50071,"2024-04-02",71,11.5,509
657,50071,"2024-04-22",79,31.5,509
698,50070,"2024-03-23",108,1.5,510
698,50070,"2024-03-28",77,6.5,510
698,50070,"2024-03-29",74,7.5,510
698,50070,"2024-03-29",73,7.5,510
698,50070,"2024-03-30",78,8.5,510
698,50070,"2024-03-31",85,9.5,510
698,50070,"2024-03-31",76,9.5,510
698,50070,"2024-04-02",74,11.5,510
698,50070,"2024-04-16",82,25.5,510
699,50080,"2024-03-31",78,3.5,511
699,50080,"2024-04-01",71,4.5,511
699,50080,"2024-04-02",69,5.5,511
699,50080,"2024-04-02",85,5.5,511
699,50080,"2024-04-03",80,6.5,511
699,50080,"2024-04-03",77,6.5,511
699,50080,"2024-04-03",82,6.5,511
699,50080,"2024-04-04",85,7.5,511
699,50080,"2024-04-04",76,7.5,511
699,50080,"2024-04-06",75,9.5,511
699,50080,"2024-04-07",77,10.5,511
699,50080,"2024-04-09",78,12.5,511
699,50080,"2024-04-12",77,15.5,511
699,50080,"2024-04-12",84,15.5,511
719,50074,"2024-03-26",75,4.5,512
719,50074,"2024-03-27",76,5.5,512
719,50074,"2024-03-27",73,5.5,512
719,50074,"2024-03-28",73,6.5,512
719,50074,"2024-03-28",77,6.5,512
719,50074,"2024-03-30",74,8.5,512
719,50074,"2024-03-30",73,8.5,512
719,50074,"2024-04-01",67,10.5,512
719,50074,"2024-04-01",92,10.5,512
719,50074,"2024-04-01",81,10.5,512
719,50074,"2024-04-02",73,11.5,512
719,50074,"2024-04-02",78,11.5,512
736,50072,"2024-03-27",74,5.5,513
736,50072,"2024-03-28",81,6.5,513
736,50072,"2024-03-29",81,7.5,513
736,50072,"2024-03-31",79,9.5,513
736,50072,"2024-04-02",82,11.5,513
736,50072,"2024-04-02",81,11.5,513
736,50072,"2024-04-03",88,12.5,513
763,50079,"2024-04-01",73,4.5,514
763,50079,"2024-04-01",76,4.5,514
763,50079,"2024-04-02",74,5.5,514
763,50079,"2024-04-02",81,5.5,514
763,50079,"2024-04-02",75,5.5,514
763,50079,"2024-04-03",75,6.5,514
763,50079,"2024-04-03",76,6.5,514
763,50079,"2024-04-03",80,6.5,514
763,50079,"2024-04-03",83,6.5,514
763,50079,"2024-04-04",78,7.5,514
763,50079,"2024-04-04",86,7.5,514
763,50079,"2024-04-04",64,7.5,514
763,50079,"2024-04-04",79,7.5,514
763,50079,"2024-04-05",80,8.5,514
763,50079,"2024-04-05",78,8.5,514
763,50079,"2024-04-06",72,9.5,514
763,50079,"2024-04-06",84,9.5,514
763,50079,"2024-04-08",80,11.5,514
763,50079,"2024-04-09",76,12.5,514
763,50079,"2024-04-10",76,13.5,514
763,50079,"2024-04-11",86,14.5,514
763,50079,"2024-04-16",83,19.5,514
763,50079,"2024-04-16",79,19.5,514
503,50089,"2024-04-18",76,5.5,515
503,50089,"2024-04-18",86,5.5,515
503,50089,"2024-04-18",82,5.5,515
503,50089,"2024-04-19",80,6.5,515
503,50089,"2024-04-19",86,6.5,515
503,50089,"2024-04-20",81,7.5,515
503,50089,"2024-04-30",89,17.5,515
629,50088,"2024-04-16",77,3.5,516
629,50088,"2024-04-18",76,5.5,516
629,50088,"2024-04-18",80,5.5,516
629,50088,"2024-04-19",85,6.5,516
629,50088,"2024-04-20",78,7.5,516
629,50088,"2024-04-24",NA,11.5,516
629,50088,"2024-04-30",84,17.5,516
676,50087,"2024-04-18",81,5.5,517
676,50087,"2024-04-18",78,5.5,517
676,50087,"2024-04-18",79,5.5,517
676,50087,"2024-04-19",85,6.5,517
676,50087,"2024-04-19",77,6.5,517
676,50087,"2024-04-20",76,7.5,517
767,50085,"2024-04-16",86,3.5,518
767,50085,"2024-04-16",80,3.5,518
767,50085,"2024-04-18",69,5.5,518
767,50085,"2024-04-18",89,5.5,518
767,50085,"2024-04-18",79,5.5,518
767,50085,"2024-04-19",77,6.5,518
767,50085,"2024-04-20",78,7.5,518
